"gene","meanreadprop","Pop_P","Fib_P","Pop:Fib_P","Pop_GvS_C","Pop_RvS_C","Fib_C","GvS:Fib_C","RvS:Fib_C"
"ENSGACT00000026055","5.70715633404676e-05","9.46244851508277e-11","0.299550960738639","0.14869262024917","0.00426917270647266","-0.141897679807269","-0.00701424960106071","-0.0162576140185726","0.0163582647722996"
"ENSGACT00000004707","5.85385469287852e-05","0.000113681058818864","0.299556336422108","0.578806247942137","-0.0321553119222741","0.058948245218951","-0.000991274582552857","0.00867263866992113","0.0205304841972464"
"ENSGACT00000024047","5.79825931028401e-05","2.12074263207625e-30","0.299767518203448","0.328765485171405","0.036471930150803","0.190693324277384","-0.0169806757996022","0.0202786971476182","0.014516719216416"
"ENSGACT00000015498","4.49178142551742e-05","0.000372727070895454","0.29980442789751","0.892118032965302","0.0719065969328611","-0.0786574495345579","-0.0195816201913402","0.0149192258715804","0.00384611598688163"
"ENSGACT00000007602","0.000106336163847216","5.43228016603419e-36","0.299932275209688","0.0509588365133341","-0.0655091691858896","0.0964700251118517","0.00494572284077702","0.0104903708835173","-0.0115427487026837"
"ENSGACT00000022688","7.969122367891e-05","3.61472890879301e-16","0.299939994684692","0.131266912050202","-0.0386780347419313","0.0759442591875957","-0.00125207869118237","0.0182403500469765","0.0008042410085114"
"ENSGACT00000022034","7.21320091706078e-05","1.75644850879638e-11","0.299963762090618","0.100826005641493","-0.0292497434441043","0.0680816374764776","0.00291362657818304","0.0128864026178721","-0.00757154399522887"
"ENSGACT00000003276","3.21435251114393e-05","3.159408886481e-05","0.300022604954603","0.561043365614011","0.0734097175986699","0.196300516878444","-0.00599068922711371","0.0405348065401189","0.0269113340743809"
"ENSGACT00000009230","4.66672845915081e-05","6.8628672414321e-24","0.300134059874126","0.35603179984513","0.157104084273967","-0.138590100007195","-0.00176369843966404","-0.024700752411541","0.00330507929979287"
"ENSGACT00000001759","4.3658581905588e-05","5.17971441909139e-08","0.300213122342594","0.237015740043041","0.0376459998891622","0.148547133096723","-0.0323490893214375","0.0346316707737852","0.0337902380677886"
"ENSGACT00000010511","0.000103812331376023","1.5866930220109e-33","0.300435635210742","0.320657580660026","-0.0264988771110985","0.0808766626313055","0.00222563252809682","0.00655347965390546","-0.003632529728135"
"ENSGACT00000002831","4.30372605384948e-05","4.53470405384706e-06","0.300437408494025","0.151030813798641","-0.0367728257098844","0.061871862385839","-0.00893848585672279","0.0134465347229034","0.0397347260840415"
"ENSGACT00000024114","7.11448909602146e-05","4.48328940299509e-42","0.300448072101852","0.0722363021332238","-0.0793067696342459","0.154038739475035","-0.00248250666112585","0.026967477668503","0.00147367616300368"
"ENSGACT00000002733","6.93868623295612e-05","6.22613233667672e-40","0.300682537676165","0.431140704807677","-0.00249261370145458","-0.221035807228212","0.00356562719681293","-0.00523742612546231","0.0119018658118573"
"ENSGACT00000000597","3.84970559674046e-05","1.90988871912768e-10","0.300690607414257","0.716481412927549","-0.0804023498691342","0.171301373829782","-4.30712989533046e-06","-0.0228704895557018","-0.0166827336189728"
"ENSGACT00000020183","3.16609259773132e-05","0.0100592227390693","0.300783354929057","0.0121556525904588","0.169973700520891","-0.0395666601859862","-0.0267854317765768","-0.051817321103304","0.0723611379730743"
"ENSGACT00000005298","5.56844525736602e-05","5.45297257434381e-47","0.300850835785879","0.0642210538094715","0.178937182232633","-0.269196016313733","-0.0134380108888408","-0.015702686082526","0.0357323198324445"
"ENSGACT00000004880","9.65551878178214e-05","3.02189286441301e-38","0.300964945761216","0.521521659730545","0.0108678292255824","0.134466678580683","-0.00020365729688914","0.010133228937373","0.00294557248487771"
"ENSGACT00000027076","5.2077763403382e-05","2.67837411280097e-38","0.300999267377558","0.479919969428783","0.106212048763923","-0.539218776080526","-0.00941134787343779","-0.0285622442912207","0.0179439073095895"
"ENSGACT00000027363","2.5505662615169e-05","1.03326691463143e-06","0.301008195658875","0.75971310786737","-0.140491138181891","-0.324765656934049","-0.0202531711972531","-0.0166897634527521","0.0199635548633335"
"ENSGACT00000014508","3.12361390666197e-05","4.86550665345854e-22","0.301151173487647","0.140512571680897","0.378375093580142","-0.377370841075833","-0.0278420557963587","-0.0348668474712546","0.0750653309386243"
"ENSGACT00000019700","3.89064694167951e-05","0.581256528476418","0.301235981849695","0.0290797879652097","0.0520971406227181","-0.00676244370330628","-0.0158097745383349","-0.0399584604026611","0.0415891328213421"
"ENSGACT00000003443","0.000106911694431695","1.94898256718856e-46","0.301240256291622","0.237091528411975","-0.0535415851832251","0.119178761768153","0.00129092452423342","-0.00107713447796828","-0.0127903102350686"
"ENSGACT00000015597","7.25087759213912e-05","7.05052683874974e-45","0.301269432998386","0.162581826465288","0.0922592191425976","-0.327323247824584","0.00817522549504397","-0.0413430484579797","-0.0165271149475408"
"ENSGACT00000021436","9.74128116587193e-05","0.00339681883017464","0.301319803065684","0.621841524644635","0.00779486105004448","0.0322773593780816","-0.000541131458784742","-0.000678692424620417","-0.0053165762489628"
"ENSGACT00000019572","3.49273950900185e-05","2.05615410318257e-05","0.301512789460856","0.103732378953498","-0.0326787740794736","0.121300061462898","-0.0529335705375082","0.0535664034278904","0.0638374270478886"
"ENSGACT00000021893","3.04928207420401e-05","0.656276213491728","0.301587438067903","0.803511034686068","-0.0134797104002029","-0.0279988469393955","0.0243147859494012","-0.00676238765693811","-0.0226883405868881"
"ENSGACT00000012538","8.69883530759412e-05","9.29107647922329e-30","0.301593787957727","0.70349718020239","-0.0198470965801233","-0.139310327997195","0.00167890534364179","0.000199727508880346","0.00681961804957974"
"ENSGACT00000002162","0.000100801642067571","4.00066411851662e-63","0.301606214851376","0.335785952462423","-0.0491737496229783","0.13575878616234","-0.000785448808004424","0.0126570584419793","0.00266445229858026"
"ENSGACT00000020393","4.79251884355851e-05","1.83082498091886e-17","0.301607860960441","0.444309455319126","-0.0570906156025681","0.162027097756008","-0.0141014252976047","0.0221678657449091","0.000922210498860478"
"ENSGACT00000017244","4.0525726872474e-05","0.0018095101331236","0.301812501269886","0.0258795835595971","-0.197947857010953","-0.0824709639067785","-0.0511024202972722","0.0870056605280948","0.0397929467769758"
"ENSGACT00000027464","9.20497397469114e-05","1.39236360037885e-10","0.301856603530176","0.0124116876679246","-0.0399883776495095","0.0485233222668371","0.00353757003516515","0.0129730904716375","-0.0113272069746905"
"ENSGACT00000015334","3.30744725522094e-05","0.0208984914395033","0.301941076143391","0.716630297691747","-0.00358582862812495","-0.12902891094936","-0.0341995266267688","0.0342864164254877","0.0184344299079459"
"ENSGACT00000013798","3.65551525549478e-05","0.0290528028114586","0.302061124340389","0.600939223555674","0.0298779545234715","-0.0565135877889721","-0.0194162942596402","0.0251786690247623","-0.0124446051749879"
"ENSGACT00000027596","6.31367403716308e-05","1.39838648141055e-66","0.302069492996841","0.57298615562622","0.00359382088838235","-0.324720394239795","-0.0013385423771216","0.0119651208747304","0.0144237105650582"
"ENSGACT00000000206","2.64238793797963e-05","3.94922206326426e-11","0.302137163684132","0.624305899803068","-0.0842152916536377","0.346562523972129","0.0437585024191507","-0.0234899804271752","-0.0437510293232811"
"ENSGACT00000012823","7.23982318590468e-05","8.18775276421218e-23","0.302203250923121","0.273595977509301","-0.00392438572573515","0.160654982372138","-0.0064885600289432","0.0137309049244114","-0.00761683792667949"
"ENSGACT00000009942","2.68626450648914e-05","0.0228765653752368","0.3023722844927","0.965322308222216","0.0885997136518902","-0.138410674937659","-0.0303058953038956","-0.0030951587963496","0.013655953548841"
"ENSGACT00000002964","8.5116662701118e-05","1.92015390425523e-35","0.302592148177515","0.937519220938174","0.010106178523504","-0.135232204557626","0.00569529335235137","-0.00307192044966018","-0.00255167660018829"
"ENSGACT00000020302","5.91278471292858e-05","2.46816870951607e-08","0.302764026142813","0.242596066031384","0.044602282198609","-0.084297060259519","-0.0047296509208678","0.0106434890116787","0.0234794144134612"
"ENSGACT00000023307","2.67520353199502e-05","2.76597642528223e-23","0.302900500267284","0.61024509154122","0.114157594415404","0.534941319170149","-0.0451837457600955","0.0476706293050533","0.0309868831801711"
"ENSGACT00000003383","5.35682580243227e-05","1.91799076569905e-14","0.303275839007786","0.549388234458439","-0.0548637150058515","0.192043266543862","-0.0120139619836646","-0.0180174492100841","0.0131032081073091"
"ENSGACT00000001186","2.4972537889834e-05","0.0177564126760088","0.303521181158291","0.62252570960644","-0.00201709419069169","0.183333517207213","-0.0330790756564412","0.043571216787125","-0.000181620860753579"
"ENSGACT00000006203","5.6857822870505e-05","0.785630164084701","0.303584667965719","0.163818762995952","-0.0261227085073499","-0.022321661383297","-0.00969126214655874","0.0261737369346874","0.026887954602056"
"ENSGACT00000018958","2.52901493763145e-05","2.64421146054296e-08","0.303653762692248","0.890088695858975","-0.12123184257139","-0.393625024712909","0.0175140323499875","-0.00799466700036922","0.015813983193848"
"ENSGACT00000023764","5.66214754875066e-05","0.00170775137564699","0.303805356483539","0.457254685605307","0.00767379055981898","0.0771905319993926","-0.0205050416118685","0.023591726455267","0.0160797637042667"
"ENSGACT00000026291","6.31696973060345e-05","6.01756804768841e-12","0.304143020332076","0.53327916932347","0.0500903355309268","0.140514047009936","0.0145891411557915","-0.0165611795549424","-0.0104033044129421"
"ENSGACT00000024547","9.18867547533831e-05","2.39557523861383e-28","0.304168747565841","0.100265067436889","-0.0826706737036894","0.0852775217206646","-0.00767211753740956","0.0177085494779862","-0.00380903035676268"
"ENSGACT00000020082","4.77444560601156e-05","1.83029937053611e-10","0.304274056510052","0.347204235263221","0.0796881043202388","0.188317746056799","0.0220893091343364","-0.0323610251521876","-0.0109029846233188"
"ENSGACT00000005756","3.22087513420544e-05","0.00296727540931794","0.304293275636014","0.361106664284827","-0.0688013086926464","0.0843746344502055","0.0414162425779233","-0.0553027455824828","-0.0318905667999119"
"ENSGACT00000001911","0.000132510957501536","1.62087199951431e-41","0.304395593334513","0.0128973392877869","-0.0485941889426046","0.0714539899280447","0.00235038476004188","0.0103988623286903","-0.00782837921282582"
"ENSGACT00000005011","4.18509786552087e-05","6.51049990865393e-15","0.304400187754062","0.622752637223434","0.113594524538429","0.27038543842287","-0.00396621417140923","-0.0236040997474486","-0.000931676644062735"
"ENSGACT00000009534","2.63426015802692e-05","7.17862897669849e-06","0.304533578447","0.280921168619497","0.0780183129490509","0.241328347063218","-0.0612938236500843","0.067622612631118","0.0582845319071585"
"ENSGACT00000020827","6.54082847945387e-05","0.0290264935356061","0.304623011457719","0.780996161803442","0.0543422314911858","-0.0321025770625768","0.00639305261197257","-0.0038318906632709","0.0104380974105475"
"ENSGACT00000004466","7.62270989039633e-05","7.18421135623769e-51","0.30479224717714","0.0564506251890788","-0.0440842735812637","0.409873662181792","0.0244382868108203","0.0100175378755072","-0.0413823518708353"
"ENSGACT00000009975","0.000106161084961134","4.80266220968371e-58","0.304945810328095","0.0317900496111546","-0.0155082300089386","0.0820744961498642","-0.00143579544243865","0.0114621439932285","0.000516253773755154"
"ENSGACT00000017266","4.58843628664486e-05","2.02757101522524e-41","0.305050226067105","0.983275056245663","-0.0680230287238996","0.420412821227443","-0.0113699272288887","-0.00548969580184949","-0.000130613957158637"
"ENSGACT00000008727","0.000112787745690702","1.25568145616903e-45","0.305067895255533","0.31194603942924","-0.0506510325870882","0.0812774778445249","0.0023713796696159","0.00666199749383022","-0.00392561326589434"
"ENSGACT00000012714","3.82146639393739e-05","8.14174298219765e-22","0.305129917836719","0.268506580769042","-0.0491637124093671","0.29307278608161","-0.0412057828954261","0.0478345570377763","0.0389450982445421"
"ENSGACT00000002887","9.30627937935323e-05","1.98328174153295e-32","0.305176196988293","0.103795662975351","-0.0186698046887893","0.126619453136406","0.0017424772482993","0.01457452120014","-0.00533876587507137"
"ENSGACT00000018973","4.59007406546743e-05","0.0189268689108104","0.305204597685416","0.559691316607472","-0.153351198684375","-0.0565315494212496","-0.023801449079535","0.0345744470705944","-0.00310520066215407"
"ENSGACT00000013847","2.87191191271194e-05","6.38458260190519e-10","0.305232366846245","0.0348069914758889","-0.0686338190307966","-0.260465223246516","0.014370920325445","0.0500894756077684","-0.0565162925010258"
"ENSGACT00000027335","9.59176742263131e-05","1.85058226390875e-43","0.305373946585811","0.237955601699355","-0.0475420446809881","0.0869295092093907","0.00374742337106417","0.0054849714667177","-0.00662284453978569"
"ENSGACT00000007359","5.60307025191904e-05","0.000253029745876173","0.30546153437522","0.0178968438883043","0.0922783649786845","-0.0459102938802026","-0.0144609498768595","-0.020091557275718","0.0367537740798747"
"ENSGACT00000016723","4.08353167595865e-05","7.14980446633083e-06","0.305632714879497","0.215652913913361","-0.120727709893754","-0.185513173319306","0.0149580965250132","-0.0603553219669492","-0.0503530544071141"
"ENSGACT00000012491","0.000120141889268026","9.45874793729917e-53","0.305675622871436","0.0512989678724789","-0.0242763052249015","0.108809632372291","0.00251721950119763","0.00939150040326128","-0.00682745289031278"
"ENSGACT00000020456","3.1177257385239e-05","7.48061499134722e-06","0.306331290154759","0.736338926905589","0.0567072866296241","0.226269453068332","-0.019224556432891","-0.015144338620379","0.0168081070331576"
"ENSGACT00000023120","3.80739346030507e-05","8.70582618615312e-26","0.306496505357737","0.469702025725192","-0.0532407628022448","0.306276092808328","-0.0303293405291385","0.0125630117190694","0.0346103645848502"
"ENSGACT00000008361","3.56657581791626e-05","0.0815778717639907","0.30662388785156","0.6381505942216","0.0138219103242946","-0.0980993956193163","0.0221664666939136","-0.0282380358699459","-0.00057672399071697"
"ENSGACT00000008954","2.75907651418167e-05","9.78331259650335e-15","0.306738387795564","0.291351069527041","0.0923380577974418","-0.440937456021341","-0.0213744182291507","-0.0309002373813975","0.0477265417524532"
"ENSGACT00000000075","4.62441855426666e-05","1.10543147943575e-23","0.306857732638719","0.150889298082299","-0.154848423595579","0.250902549582936","-0.0220040046130261","0.0482564081421255","-0.00395863336681513"
"ENSGACT00000016013","5.51095572646361e-05","4.91431082833449e-40","0.307208729812056","0.883620518943718","0.0647300684247578","0.302405352037819","0.0127947369841908","-0.00775357875529974","-0.00786358246733778"
"ENSGACT00000002891","3.53434924312951e-05","0.198371298848891","0.307328950662807","0.493563117136853","0.0401476140885299","0.0999704330287156","0.00639284892825025","-0.0298869506671468","-0.0299384728991845"
"ENSGACT00000013463","8.03460682505007e-05","3.03117314562798e-25","0.307387247095479","0.236863669545583","-0.00469320578405388","0.110675963974012","0.000505071091000479","0.0131193599318121","-0.0012884028895681"
"ENSGACT00000025913","6.11178683149757e-05","0.00134285894113492","0.307397979556906","0.00772598954311952","0.0893956069868268","-0.0187588458821721","-0.0010000173538023","-0.0156136804631568","0.0387879415438119"
"ENSGACT00000012766","6.82837061514258e-05","1.24574310295063e-07","0.307516136476682","0.765993438906103","0.0411841689397929","-0.115085511428799","0.00249127152822144","0.00426613703936318","0.0137150354455292"
"ENSGACT00000006109","7.42791901353405e-05","2.56676347793291e-29","0.307523788091895","0.644140289071153","-0.0036669442547598","0.162753210156954","-0.00970797820917231","0.000309578967608867","0.0107524113010473"
"ENSGACT00000002044","6.78977887044434e-05","1.01968714467561e-14","0.307541556982246","0.305964868719857","0.0209178685492303","0.0905977329075817","-0.0039410497685722","0.0146851944507758","0.0109160876147367"
"ENSGACT00000005977","0.000127731666716237","6.01309837465938e-26","0.307554573265741","0.787528129370212","0.0144351164111409","0.121698296207161","-0.00624208210695164","0.00641759336592224","0.001603752946656"
"ENSGACT00000020811","3.1127311592482e-05","0.000168074048942786","0.307651680315849","0.0117112889476606","0.0142940449156035","0.116554276882493","-0.0481498524038207","0.100426346423618","0.0885285364938991"
"ENSGACT00000006237","9.83065602639523e-05","9.236954436422e-10","0.307686036369377","0.705161809408942","-0.0640372263177057","0.125298011371235","-0.0114659223858382","0.0143449064598545","-0.00297813912529462"
"ENSGACT00000019875","3.893500096789e-05","2.29226066969276e-07","0.307699892629915","0.0499726673102367","0.0033488266863506","0.183016687870926","-0.0509410268764614","0.0767099055375607","0.0424829854993513"
"ENSGACT00000005646","6.01274501612373e-05","5.38199991502489e-40","0.307832138666697","0.0228729159143532","-0.021698590865519","0.25289534404496","-0.0154598292864545","0.0380232163390676","-0.00409705209829646"
"ENSGACT00000011454","4.16803004441965e-05","1.08487980653577e-08","0.307992906937094","0.894007303853993","0.178676048788824","0.180174368537365","-0.0129738259942219","0.00947995418949963","-0.00241438959195714"
"ENSGACT00000005854","6.00796107472939e-05","1.79255036554804e-11","0.308026673688441","0.272508474089119","-0.0921665040215724","0.0567248083892753","-0.0129741912958813","0.022377785012379","0.0025613308935795"
"ENSGACT00000021800","4.2128107921067e-05","0.0391756389178487","0.308071411743956","0.554442701133762","-0.0157803029113934","0.033718967634937","0.0103418491408608","-0.0156822355303159","0.011192619346796"
"ENSGACT00000015893","6.81674157000249e-05","1.84806730520071e-05","0.308079459323676","0.358442097050929","0.000115569957100611","-0.0619009494816909","0.000237353943770089","-0.000287244636979487","0.0111731783949058"
"ENSGACT00000020604","6.36264198927118e-05","5.61158091845829e-59","0.30812384933539","0.3166397838095","-0.109200189311569","0.302115050587498","0.0186062402374017","-0.00236932271657625","-0.0249656837000784"
"ENSGACT00000010535","2.57609933352689e-05","2.97528482546901e-08","0.30812944139633","0.296086047967045","0.144141056287386","-0.22703408278947","0.0522257734397327","-0.065689299014404","-0.0452769040540394"
"ENSGACT00000022400","0.000107946485244753","4.28413214753917e-28","0.308235634868908","0.0237086846070917","-0.0519159111298906","0.0676289661827977","0.00259609687057083","0.0118242339744785","-0.00836911452343423"
"ENSGACT00000025828","4.0714231991262e-05","0.139994304681566","0.308297901409268","0.0644212689049652","-0.0832164535404289","-0.00619651534918402","0.00685820733361748","0.036274904324649","-0.0223160772203329"
"ENSGACT00000013188","3.95348087518866e-05","1.03263687881304e-06","0.308717455237807","0.00215194942130439","0.0095490649242349","-0.165110168804972","-0.060695422256181","0.0866131689707786","0.0691391257764262"
"ENSGACT00000015348","5.14139031726875e-05","4.81233129606525e-06","0.308901834834578","0.771185530657422","0.0774311015192406","-0.0284127483838648","-0.00523567838465173","-0.00862355008231919","0.00322352682822416"
"ENSGACT00000015045","8.09666415032016e-05","4.56121747517806e-11","0.30902240610889","0.611719782266267","-0.142431430463082","-0.0611213346871973","0.0133546825390992","-0.0052828874154038","-0.0155700099586983"
"ENSGACT00000017892","4.43664715575836e-05","0.00877360531066607","0.309184309591971","0.575324116225167","0.0844892513635131","0.0627985559605451","0.0175062533246845","-0.00930573057834307","-0.019959604962727"
"ENSGACT00000003173","2.86865905162292e-05","0.00176427071667971","0.309208120227944","0.420889482538013","-0.166430760653683","0.0514587396747423","0.00105884431544336","-0.00541883674278411","-0.0491065998896258"
"ENSGACT00000023839","4.88762017792424e-05","5.37194509863394e-12","0.309282840493082","0.540171988909102","0.010181117305122","-0.190200946319634","-0.00267878970686777","0.0232044066055732","0.0154995863672365"
"ENSGACT00000016049","2.77780878461395e-05","4.69972448353591e-71","0.309313806427227","0.6153438789067","0.599466494152658","-0.369409106007285","-0.0207841003909413","-0.0092642703819217","0.034841154711694"
"ENSGACT00000019933","4.51417669157342e-05","0.24105608564994","0.309454646442206","0.808265576935681","0.0389263938282542","0.0702818185941697","-0.00227033205798758","-0.00869164384852746","-0.0151323230172228"
"ENSGACT00000017001","5.70002862525793e-05","3.34013435063728e-23","0.309875026164846","0.541772136365607","0.110098738854375","-0.108437561412327","-0.0137162837656923","0.00550027207088949","0.0174515378036467"
"ENSGACT00000001386","2.99001881702461e-05","1.34685124921581e-13","0.309948705971537","0.143561958452251","0.122638961311725","-0.201816852177774","-0.029328844153638","0.0536808640894246","-0.0236132797943053"
"ENSGACT00000008311","3.11218874347834e-05","2.99575761170598e-08","0.310009095483888","0.448811197778215","0.141042055325325","0.30591923716685","-0.0294128496226051","-0.0166765411552287","0.0377402492672477"
"ENSGACT00000014834","6.64736439555621e-05","3.49855904274192e-22","0.310042888818193","0.00326769008835277","-0.0510373918791686","0.181388215975802","-0.00749059944141916","0.0323322525806978","-0.0211814939690569"
"ENSGACT00000020801","7.83323020135746e-05","1.87184825767295e-06","0.310199361340563","0.114811619638407","-0.0320486683345091","0.0428638909102878","0.00203985646277522","0.0134114959449352","-0.00601320369502643"
"ENSGACT00000016099","3.18771287591143e-05","3.64712460596105e-07","0.310264993594424","0.449720176820547","0.174234810169068","-0.144915049400273","-0.034276289522981","0.00554052051084716","0.0496465982965076"
"ENSGACT00000004704","3.85925879165467e-05","0.00125019103987829","0.310270764786264","0.0127813151752504","0.0753680598657937","-0.0609982360522283","-0.0515619499227004","0.0475214524902953","0.0767858087737637"
"ENSGACT00000004036","7.10051086989369e-05","7.14755920539177e-20","0.310380786228097","0.3379218207965","0.134675819984144","0.229269214783334","0.00551008874780767","-0.026837973917276","-0.0137965495849582"
"ENSGACT00000004303","3.14305132287397e-05","5.28011226841989e-06","0.310522410946384","0.905691214275941","0.063601606256872","-0.270885673372803","-0.0143371588654276","-0.00940826380468393","-0.0270647202895386"
"ENSGACT00000022593","7.87208202775043e-05","0.935939804536252","0.310545425640829","0.606376871347881","-0.00355527648622058","0.0163755446180413","-0.00737762897713257","0.0100999546607224","-0.00504741101185163"
"ENSGACT00000003639","7.66578992119659e-05","2.92875506676917e-39","0.310574880993719","0.0192064367723241","-0.0232294950747406","0.152158013161733","0.00735679057185799","0.0102569137857194","-0.0170807606269946"
"ENSGACT00000006428","7.42180425836618e-05","2.27293260527136e-18","0.310593535067172","0.905478070739182","-0.06032686241946","0.12664448918721","-0.0104900129049642","0.00672933140800982","0.00550876096539665"
"ENSGACT00000000039","5.71110952561753e-05","0.322969419910206","0.310659499460994","0.541389094507578","-0.0447712527739374","-0.0517470292650094","-0.0186345461689959","0.00611182810239007","0.0231836928522433"
"ENSGACT00000007486","3.58742920950808e-05","3.35706427331544e-05","0.310659753734792","0.187254574890758","0.114879630343882","0.249652666147452","0.0189243592872449","-0.0428870114060293","-0.0559983658658035"
"ENSGACT00000022027","4.22386576081776e-05","1.40917529595826e-10","0.31098662589864","0.4758405284422","0.0311189207289247","0.249580272069923","-0.00449001519784147","0.00796214933721894","-0.0237579349482056"
"ENSGACT00000026309","4.33253438274061e-05","8.23529489873194e-07","0.311062944288604","0.871047397845715","0.0504402851749763","-0.1162434615239","0.00779969465241196","0.010045651276382","-0.00250593431630052"
"ENSGACT00000003785","5.49315761446706e-05","6.57850063689788e-13","0.311271214794968","0.584458644997426","-0.122919714065337","0.0126678507408093","-0.00148943574273978","0.00993851328966422","0.0152873933214"
"ENSGACT00000024009","5.36727053201613e-05","0.0683706211573342","0.311277038201574","0.88951585419075","0.0356430800186988","0.0927967540726067","0.0190152454894525","-0.00899165051767083","-0.0131230435669153"
"ENSGACT00000008294","3.77850073186573e-05","7.46595247209799e-06","0.311291260327366","0.914331876252769","-0.0915805988632345","-0.183398949985803","0.0170893274795234","-0.00445477116333522","-0.0121877435893972"
"ENSGACT00000008243","2.75006326064979e-05","1.43380884652314e-06","0.311304394921889","0.384857693436785","0.0276451097987503","0.295737379948719","0.0409218525759469","-0.0132545329004418","-0.053031968406466"
"ENSGACT00000013828","2.7501165809132e-05","3.69533611537808e-44","0.311544646657965","0.569453672574636","0.388902745379281","-0.537842800642637","-0.00522378629969628","-0.0391636160044001","0.0078514457960896"
"ENSGACT00000014215","0.000124409555315495","8.2801268144824e-23","0.311591789680934","0.616481074294622","0.0436685736293956","0.177284726303582","-0.00792865614960641","0.0108551330197573","-0.00192412398333947"
"ENSGACT00000002843","7.69644342496906e-05","7.59844902093334e-15","0.31167339000257","0.590372715031489","-0.0364083551319921","0.0725002933274927","0.00245009929231369","0.00835472076200514","-0.00178263985114443"
"ENSGACT00000008457","3.95076443815471e-05","3.63304890361781e-19","0.311856624884262","0.822253657046424","-0.0752414367842958","0.212724633034709","0.0127997285386933","-0.0132539874713958","0.00374974410508836"
"ENSGACT00000025900","3.35464031533303e-05","0.0191781235562274","0.312103511678507","0.545522431954972","0.0847069798416281","0.000213192215087914","-0.0320687357677896","0.0389575783730434","0.0154616684913679"
"ENSGACT00000013776","2.70003690391153e-05","2.66008014927314e-06","0.312106485787453","0.44887673101418","0.142431935958668","-0.115516283673288","0.00936363068492782","-0.0384216834797494","-0.0534953299063866"
"ENSGACT00000018381","8.76243742448271e-05","1.20465593374885e-06","0.312220037589744","0.555315493873724","0.187057582707764","-0.0517689558795382","0.00766641972768579","0.0340390060807222","-0.00816567929363668"
"ENSGACT00000009155","2.71231491724916e-05","0.0329793596821324","0.312280977040719","0.048378601373502","0.0845131541051974","0.0347841970319441","-0.0814685905616592","0.0875573760012917","0.100108888963817"
"ENSGACT00000013686","9.67097746690747e-05","1.31209624006232e-25","0.312308639701267","0.481243892808059","-0.0403257704315792","0.0852349936170296","0.00362287023492456","0.00601781345550444","-0.00483656801662759"
"ENSGACT00000012367","0.000107160207963782","1.48701359408441e-35","0.312323809067065","0.0992643752122692","-0.0540813879468086","0.103362756700021","0.00387172312084063","0.010693541106222","-0.00888471429559044"
"ENSGACT00000003647","4.33239270651201e-05","0.0194487728107225","0.312481233881574","0.57465556916877","-0.0558631538215261","0.0451108461815805","0.00614192613902511","0.0192665711812357","-0.00538258657005918"
"ENSGACT00000015878","7.11696007210049e-05","0.138501965652209","0.312499159028735","0.62491659990584","0.071497319831404","0.0858492598298409","-0.0126897546787926","0.0157794198123843","-0.0172292352524419"
"ENSGACT00000011829","7.38980477916083e-05","4.92804973462903e-26","0.312528946793363","0.938552017125565","-0.001782362574793","0.161418066181868","0.00688768306296703","-0.00448258614742088","3.94095493729038e-05"
"ENSGACT00000023283","3.36442149653627e-05","7.69965863943586e-26","0.312682208662711","0.234492189521024","0.449655106636734","0.567167677411478","-0.0238128260064062","0.0298252976442735","0.075701616176261"
"ENSGACT00000004130","7.18377258792576e-05","4.13246734769772e-31","0.312784210528828","0.175722766044509","0.107973062313675","-0.165646914093494","-0.00818051263408492","-0.0126206349617707","0.0187205446888417"
"ENSGACT00000004611","3.02009591502107e-05","6.03838199561269e-13","0.313127340332821","0.928430425627388","0.168870223876619","-0.263741401799789","-0.0276375335197535","0.014870912752113","0.0144404338825546"
"ENSGACT00000014939","6.50461395518677e-05","5.76998656770084e-05","0.313342875885077","0.00806674704646531","-0.0321668291212044","0.0777563536590871","-0.00645689542723342","0.0245593215736959","-0.0172503080797113"
"ENSGACT00000025363","2.8340325085351e-05","0.00201621955761683","0.313547073275106","0.005167662436446","-0.0514225955643241","-0.222673342609242","-0.0831323173181823","0.108721880199649","0.103983997224629"
"ENSGACT00000021295","5.46203522755232e-05","4.42990799060207e-28","0.313580264773506","0.542566426924918","0.14699041876894","0.286979748836739","0.00381920513988792","-0.0203254785479118","-0.0148041151696156"
"ENSGACT00000022293","2.62876350436134e-05","2.19275627082805e-16","0.313619590015831","0.0846207569044332","0.0762510875523189","-0.505174927922483","-0.0193537840002174","-0.0487293449114496","0.0636040404745129"
"ENSGACT00000012849","7.01298288169651e-05","6.94140541129956e-07","0.313742322983983","0.636191121155644","0.0452937121406695","-0.0627488371240845","-0.00248393538118603","-0.000659856914610376","-0.0158083629421936"
"ENSGACT00000022936","9.7479969983106e-05","1.54430150465646e-50","0.313843311194704","0.370054912059837","-0.00860928319051021","0.120983397072774","-6.23688725890127e-05","0.00969478678175412","0.000932672570379299"
"ENSGACT00000005229","5.11509454403374e-05","0.0498231793893272","0.313894495932791","0.258211114750641","0.0448272347353512","0.0161098873014748","-0.00871157147686366","0.0336539492454222","0.0208849957593663"
"ENSGACT00000023147","3.17929122280245e-05","9.56685543975192e-07","0.313939613376711","0.869371339360605","-0.181731153320894","-0.204144649948638","-0.00904931251396727","-0.00168677316004014","-0.017623171763328"
"ENSGACT00000016825","2.52385175834294e-05","0.136409305784075","0.314449030281136","0.455918897090705","-0.0162026886342217","-0.0700384223617709","0.039460858480061","-0.0163427142225174","-0.054265896011451"
